run_id,segment_km,segment_distance_km,cum_distance_km,elevation_gain_m,prev_km_elevation_gain,cum_elevation_gain_m,elevation_loss_m,prev_km_elevation_loss,cum_elevation_loss_m,uphill_gradient,downhill_gradient,cum_dist_elev_gain,cum_dist_elev_loss,cum_dist_prev_elev_gain,cum_dist_prev_elev_loss,cum_dist_up_grad,cum_dist_down_grad,avg_pace_min/km
2,3.0,0.9843297019623684,3.0,23.799999999999955,16.000000000000114,81.20000000000005,22.799999999999955,11.800000000000182,50.80000000000007,24.178890419086272,23.162970653578444,71.39999999999986,68.39999999999986,48.00000000000034,35.400000000000546,72.53667125725882,69.48891196073534,4.91027886662117
2,4.0,0.97949993666,4.0,18.400000000000205,23.799999999999955,99.60000000000024,21.00000000000012,22.799999999999955,71.80000000000018,18.78509565068725,21.43951134045816,73.60000000000082,84.00000000000048,95.19999999999982,91.19999999999982,75.140382602749,85.75804536183264,4.900459734961838
2,5.0,0.9800185195995992,5.0,25.0,18.400000000000205,124.60000000000024,22.800000000000068,21.00000000000012,94.60000000000024,25.50972201036988,23.2648664734574,125.0,114.00000000000034,92.00000000000102,105.0000000000006,127.54861005184938,116.324332367287,4.5917499618665785
2,6.0,0.9965698139711944,6.0,19.800000000000068,25.0,144.40000000000032,29.800000000000068,22.800000000000068,124.40000000000032,19.86815145554106,29.902571382581964,118.8000000000004,178.8000000000004,150.0,136.8000000000004,119.20890873324636,179.41542829549178,5.11755416279086
2,7.0,0.6852933032835313,7.0,17.799999999999955,19.800000000000068,162.20000000000027,18.0,29.800000000000068,142.40000000000032,25.97427979335649,26.26612563373136,124.59999999999968,126.0,138.60000000000048,208.60000000000048,181.8199585534955,183.86287943611953,4.547931012507189
3,1.0,0.9899112198802582,1.0,30.200000000000045,0.0,30.200000000000045,5.800000000000068,0.0,5.800000000000068,30.507786348409205,5.859111285456133,30.200000000000045,5.800000000000068,0.0,0.0,30.507786348409205,5.859111285456133,4.478516097503773
3,2.0,0.9981608620670492,2.0,25.000000000000227,30.200000000000045,55.20000000000027,25.400000000000205,5.800000000000068,31.20000000000028,25.04606316483776,25.44680017547514,50.000000000000455,50.80000000000041,60.40000000000009,11.600000000000136,50.09212632967552,50.89360035095028,4.7253572504326815
3,3.0,0.975974366713455,3.0,24.20000000000016,25.000000000000227,79.40000000000043,24.00000000000012,25.400000000000205,55.20000000000039,24.79573319276043,24.59080977794419,72.60000000000048,72.00000000000037,75.00000000000068,76.20000000000061,74.3871995782813,73.77242933383258,4.866931101884764
3,4.0,0.9718875338413072,4.0,25.200000000000045,24.20000000000016,104.60000000000048,21.200000000000045,24.00000000000012,76.40000000000043,25.92892605628871,21.813223507671463,100.80000000000018,84.80000000000018,96.80000000000064,96.00000000000048,103.71570422515484,87.25289403068585,5.093181903913844
3,5.0,0.9763222034845214,5.0,21.60000000000025,25.200000000000045,126.20000000000071,25.800000000000185,21.200000000000045,102.2000000000006,22.123843873374224,26.425702404307984,108.00000000000124,129.00000000000094,126.00000000000024,106.00000000000023,110.61921936687112,132.1285120215399,5.052976687128623
3,6.0,0.0670071614819178,6.0,1.3999999999999773,21.60000000000025,127.6000000000007,0.599999999999909,25.800000000000185,102.80000000000052,20.89328915056003,8.95426677881023,8.399999999999864,3.5999999999994543,129.6000000000015,154.80000000000112,125.35973490336018,53.725600672861376,5.472051920384852
4,1.0,0.9975089396418504,1.0,34.20000000000016,0.0,34.20000000000016,18.20000000000016,0.0,18.20000000000016,34.285407018286435,18.245450518503382,34.20000000000016,18.20000000000016,0.0,0.0,34.285407018286435,18.245450518503382,4.5780709176464125
4,2.0,0.9943517247827942,2.0,26.79999999999984,34.20000000000016,61.0,14.599999999999907,18.20000000000016,32.80000000000007,26.952233633279032,14.682933247980362,53.59999999999968,29.199999999999815,68.40000000000032,36.40000000000032,53.90446726655807,29.365866495960724,4.525561617528222
4,3.0,0.9894940577013748,3.0,16.0,26.79999999999984,77.0,28.799999999999955,14.599999999999907,61.60000000000002,16.169879824410966,29.10578368393969,48.0,86.39999999999986,80.39999999999952,43.79999999999972,48.509639473232895,87.31735105181907,4.648840449518152
4,4.0,0.976101016582648,4.0,20.59999999999991,16.0,97.59999999999992,16.999999999999886,28.799999999999955,78.59999999999991,21.104373061838395,17.416230196662713,82.39999999999964,67.99999999999955,64.0,115.19999999999982,84.41749224735358,69.66492078665085,4.951673291208059
4,5.0,0.9787201934821992,5.0,27.200000000000045,20.59999999999991,124.79999999999995,19.200000000000045,16.999999999999886,97.79999999999995,27.791395519515,19.61745566083413,136.00000000000023,96.00000000000023,102.99999999999956,84.99999999999943,138.956977597575,98.08727830417064,5.17682857716455
4,6.0,0.9936956522404286,6.0,16.000000000000114,27.200000000000045,140.80000000000007,28.600000000000136,19.200000000000045,126.40000000000008,16.101509515439492,28.781448258848027,96.00000000000068,171.60000000000082,163.20000000000027,115.20000000000027,96.60905709263696,172.68868955308815,4.967563078435855
4,7.0,0.9779919165778006,7.0,22.00000000000012,16.000000000000114,162.80000000000018,20.40000000000009,28.600000000000136,146.80000000000018,22.495073453145448,20.859068111098484,154.00000000000085,142.80000000000064,112.0000000000008,200.20000000000095,157.46551417201815,146.0134767776894,4.754640525323898
4,8.0,0.99453346957009,8.0,13.400000000000093,22.00000000000012,176.20000000000027,25.40000000000009,20.40000000000009,172.20000000000027,13.473654140360456,25.53961307202645,107.20000000000074,203.20000000000073,176.00000000000097,163.20000000000073,107.78923312288364,204.3169045762116,4.826383572666399
4,9.0,0.0794928381077433,9.0,3.0,13.400000000000093,179.20000000000027,2.0,25.40000000000009,174.20000000000027,37.73924886080742,25.15949924053828,27.0,18.0,120.60000000000085,228.60000000000082,339.6532397472668,226.43549316484453,4.822237354436503
5,1.0,0.9921831432632418,1.0,21.800000000000068,0.0,21.800000000000068,21.0,0.0,21.0,21.971750022179307,21.165447269071745,21.800000000000068,21.0,0.0,0.0,21.971750022179307,21.165447269071745,4.916824146457736
5,2.0,0.9849762026342868,2.0,25.399999999999977,21.800000000000068,47.200000000000045,21.600000000000023,21.0,42.60000000000002,25.787425048512343,21.9294638207822,50.79999999999996,43.200000000000045,43.600000000000136,42.0,51.57485009702469,43.8589276415644,4.916824146457736
5,3.0,0.9936124284659282,3.0,69.4000000000002,25.399999999999977,116.60000000000024,13.20000000000016,21.600000000000023,55.80000000000018,69.84614726201563,13.284857980671685,208.2000000000006,39.60000000000048,76.19999999999993,64.80000000000007,209.5384417860469,39.85457394201505,5.56890511310978
5,4.0,0.9863462487031858,4.0,67.20000000000016,69.4000000000002,183.8000000000004,2.400000000000091,13.20000000000016,58.20000000000027,68.13023326073619,2.4332226164549504,268.80000000000064,9.600000000000364,277.6000000000008,52.80000000000064,272.5209330429448,9.732890465819802,5.998569644732464
5,5.0,0.9800462934630564,5.0,23.999999999999886,67.20000000000016,207.8000000000003,57.19999999999993,2.400000000000091,115.4000000000002,24.488639118458728,58.36458989899352,119.99999999999945,285.99999999999966,336.0000000000008,12.000000000000455,122.44319559229363,291.8229494949676,4.999763820018682
5,6.0,0.986394181100021,6.0,14.399999999999975,23.999999999999886,222.20000000000027,23.19999999999993,57.19999999999993,138.60000000000014,14.598626265152111,23.52000898274504,86.39999999999985,139.19999999999956,143.99999999999932,343.1999999999996,87.59175759091268,141.12005389647024,5.018277778646048
5,7.0,0.990042446978748,7.0,9.20000000000016,14.399999999999975,231.40000000000043,51.600000000000136,23.19999999999993,190.20000000000027,9.292530868828136,52.11897748168748,64.40000000000111,361.20000000000095,100.79999999999984,162.3999999999995,65.04771608179695,364.8328423718124,4.966117040406255
5,8.0,0.9805920022171,8.0,18.0,9.20000000000016,249.40000000000043,33.0,51.600000000000136,223.20000000000027,18.356258218813064,33.653140067823955,144.0,264.0,73.60000000000127,412.8000000000011,146.8500657505045,269.22512054259164,4.725036837805585
5,9.0,0.9926259732483677,9.0,9.20000000000016,18.0,258.6000000000006,34.40000000000009,33.0,257.6000000000004,9.268345024151612,34.65555095987074,82.80000000000143,309.6000000000008,162.0,297.0,83.41510521736451,311.89995863883667,5.020353554748703
5,10.0,0.9789180036485003,10.0,21.20000000000016,9.20000000000016,279.80000000000075,14.20000000000016,34.40000000000009,271.8000000000005,21.656563594689423,14.505811464367495,212.0000000000016,142.0000000000016,92.0000000000016,344.0000000000009,216.56563594689425,145.05811464367494,5.209833694948831
5,11.0,0.5413076225594544,11.0,19.0,21.20000000000016,298.80000000000075,12.600000000000025,14.20000000000016,284.40000000000055,35.100189260521894,23.27696761487245,209.0,138.60000000000028,233.2000000000017,156.20000000000175,386.1020818657408,256.04664376359693,4.957131992056162
6,1.0,0.984309942601992,1.0,29.399999999999977,0.0,29.399999999999977,19.799999999999955,0.0,19.799999999999955,29.86864068677597,20.11561515640011,29.399999999999977,19.799999999999955,0.0,0.0,29.86864068677597,20.11561515640011,4.707189405285559
6,2.0,0.9944911538614812,2.0,19.00000000000012,29.399999999999977,48.40000000000009,10.400000000000093,19.799999999999955,30.200000000000045,19.1052478709595,10.45760936094628,38.00000000000024,20.800000000000185,58.79999999999996,39.59999999999991,38.210495741919,20.91521872189256,4.591963084774448
6,3.0,0.9799936176839452,3.0,17.399999999999977,19.00000000000012,65.80000000000007,23.999999999999886,10.400000000000093,54.19999999999993,17.75521767286815,24.48995541085253,52.19999999999993,71.99999999999966,57.00000000000036,31.20000000000028,53.265653018604446,73.46986623255759,4.676901206933666
6,4.0,0.974384787794611,4.0,20.00000000000012,17.399999999999977,85.80000000000018,11.800000000000068,23.999999999999886,66.0,20.52577200560308,12.110205483305812,80.00000000000048,47.20000000000027,69.59999999999991,95.99999999999955,82.10308802241231,48.44082193322325,4.977499711358716
6,5.0,0.9825885095500828,5.0,53.19999999999982,20.00000000000012,139.0,9.79999999999984,11.800000000000068,75.79999999999984,54.14270519442523,9.973656220025571,265.9999999999991,48.999999999999204,100.0000000000006,59.00000000000034,270.7135259721261,49.86828110012786,4.828931224398509
6,6.0,0.9845445048195688,6.0,7.600000000000023,53.19999999999982,146.60000000000002,58.0,9.79999999999984,133.79999999999984,7.719305691917732,58.91049080674041,45.600000000000136,348.0,319.1999999999989,58.799999999999045,46.3158341515064,353.46294484044245,4.828931224398509
6,7.0,0.9694395159363892,7.0,20.40000000000009,7.600000000000023,167.0000000000001,21.800000000000185,58.0,155.60000000000002,21.04308692254573,22.48722033879896,142.80000000000064,152.6000000000013,53.20000000000016,406.0,147.30160845782007,157.41054237159273,4.934122505531533
6,8.0,0.9860372723639834,8.0,18.40000000000009,20.40000000000009,185.4000000000002,27.600000000000136,21.800000000000185,183.20000000000016,18.66055220801832,27.99082831202748,147.20000000000073,220.8000000000011,163.20000000000073,174.40000000000148,149.28441766414656,223.92662649621985,4.884872815323612
6,9.0,0.9669101003190974,9.0,16.200000000000045,18.40000000000009,201.60000000000025,19.200000000000045,27.600000000000136,202.4000000000002,16.754401463645646,19.8570684013578,145.8000000000004,172.8000000000004,165.60000000000082,248.40000000000123,150.78961317281082,178.7136156122202,4.688474483653913
7,1.0,0.9873629640258008,1.0,9.600000000000025,0.0,9.600000000000025,19.399999999999977,0.0,19.399999999999977,9.72286823566654,19.648296226242728,9.600000000000025,19.399999999999977,0.0,0.0,9.72286823566654,19.648296226242728,4.30439479183153
7,2.0,0.9924372696425464,2.0,19.600000000000023,9.600000000000025,29.200000000000045,17.0,19.399999999999977,36.39999999999998,19.749359077435194,17.129546138591728,39.200000000000045,34.0,19.20000000000005,38.799999999999955,39.49871815487039,34.259092277183456,4.584672642976021
7,3.0,0.9879130682980172,3.0,18.399999999999864,19.600000000000023,47.59999999999991,12.79999999999984,17.0,49.19999999999982,18.62512056015161,12.956605607061926,55.19999999999959,38.39999999999952,58.80000000000007,51.0,55.87536168045483,38.86981682118578,4.521315498297708
7,4.0,0.9827922556994184,4.0,18.000000000000114,18.399999999999864,65.60000000000002,32.200000000000045,12.79999999999984,81.39999999999986,18.31516263545458,32.76379093675748,72.00000000000045,128.80000000000018,73.59999999999945,51.19999999999936,73.26065054181832,131.05516374702992,4.765333982002505
7,5.0,0.9859878282439212,5.0,38.0,18.000000000000114,103.60000000000002,20.399999999999977,32.200000000000045,101.79999999999984,38.5400295130208,20.689910580674297,190.0,101.99999999999989,90.00000000000057,161.00000000000023,192.700147565104,103.44955290337148,4.624285961994336
7,6.0,0.974454195189158,6.0,15.400000000000093,38.0,119.00000000000011,32.000000000000114,20.399999999999977,133.79999999999995,15.80371871354168,32.83889602813847,92.40000000000056,192.00000000000068,228.0,122.39999999999986,94.82231228125008,197.03337616883084,4.617969753956957
7,7.0,0.9981039574080324,7.0,28.200000000000045,15.400000000000093,147.20000000000016,26.00000000000012,32.000000000000114,159.80000000000007,28.25356997204217,26.04939075436521,197.40000000000032,182.00000000000085,107.80000000000064,224.0000000000008,197.7749898042952,182.34573528055645,4.775721638300265
7,8.0,0.9685006372957492,8.0,17.400000000000205,28.200000000000045,164.60000000000036,26.00000000000012,26.00000000000012,185.80000000000013,17.96591486876513,26.845619918844257,139.20000000000164,208.00000000000097,225.6000000000004,208.00000000000097,143.72731895012103,214.76495935075405,4.543104909342853
7,9.0,0.1583006959522652,9.0,7.800000000000068,17.400000000000205,172.40000000000043,4.600000000000023,26.00000000000012,190.4000000000002,49.2733146438732,29.05862145664306,70.20000000000061,41.400000000000205,156.60000000000184,234.00000000000108,443.4598317948588,261.5275931097875,4.316679274356374
8,1.0,0.9985228805459194,1.0,26.20000000000028,0.0,26.20000000000028,9.000000000000227,0.0,9.000000000000227,26.238757779567383,9.013313741072896,26.20000000000028,9.000000000000227,0.0,0.0,26.238757779567383,9.013313741072896,4.356434974851791
8,2.0,0.979410779832179,2.0,25.79999999999984,26.20000000000028,52.000000000000114,22.59999999999991,9.000000000000227,31.600000000000136,26.34236883161593,23.07509827885741,51.59999999999968,45.19999999999982,52.40000000000056,18.000000000000455,52.68473766323186,46.15019655771482,4.42442887352725
8,3.0,0.9888828930250352,3.0,11.800000000000068,25.79999999999984,63.80000000000018,24.600000000000023,22.59999999999991,56.20000000000016,11.932656620141705,24.87655532673598,35.400000000000205,73.80000000000007,77.39999999999952,67.79999999999973,35.79796986042511,74.62966598020793,4.247216763101261
8,4.0,0.9878385098366462,4.0,16.200000000000045,11.800000000000068,80.00000000000023,20.0,24.600000000000023,76.20000000000016,16.39944164829022,20.246224257148363,64.80000000000018,80.0,47.20000000000027,98.40000000000009,65.59776659316088,80.98489702859345,4.3529382152868985
8,5.0,0.9737297065553624,5.0,26.800000000000185,16.200000000000045,106.8000000000004,31.20000000000016,20.0,107.40000000000032,27.52303829243033,32.0417460717845,134.00000000000094,156.0000000000008,81.00000000000023,100.0,137.61519146215164,160.2087303589225,4.297786997963295
9,1.0,0.9973409514712214,1.0,16.600000000000136,0.0,16.600000000000136,20.00000000000012,0.0,20.00000000000012,16.6442578894537,20.05332275837791,16.600000000000136,20.00000000000012,0.0,0.0,16.6442578894537,20.05332275837791,4.378308802245816
9,2.0,0.9893714509465809,2.0,26.00000000000012,16.600000000000136,42.60000000000025,20.20000000000016,20.00000000000012,40.20000000000027,26.279310945474148,20.417003119176133,52.00000000000024,40.40000000000032,33.20000000000027,40.00000000000024,52.558621890948295,40.834006238352266,4.514650854735282
9,3.0,0.9952842348663004,3.0,23.399999999999864,26.00000000000012,66.00000000000011,16.79999999999984,20.20000000000016,57.000000000000114,23.5108717492579,16.879600230236377,70.19999999999959,50.39999999999952,78.00000000000037,60.60000000000048,70.53261524777369,50.63880069070913,4.588304030838106
9,4.0,0.9977075728417176,4.0,13.0,23.399999999999864,79.00000000000011,27.800000000000068,16.79999999999984,84.80000000000018,13.029870027920897,27.86387590586168,52.0,111.20000000000027,93.59999999999944,67.19999999999936,52.11948011168358,111.45550362344672,4.811028933386176
9,5.0,0.9782493072467108,5.0,30.399999999999864,13.0,109.39999999999998,11.599999999999907,27.800000000000068,96.40000000000008,31.07592284993369,11.85791792957992,151.99999999999932,57.99999999999954,65.0,139.00000000000034,155.37961424966846,59.2895896478996,4.889687422111299
9,6.0,0.982338261534669,6.0,19.00000000000012,30.399999999999864,128.4000000000001,28.600000000000136,11.599999999999907,125.00000000000024,19.34160639362368,29.11420751882296,114.00000000000072,171.60000000000082,182.3999999999992,69.59999999999944,116.04963836174208,174.68524511293776,4.988098490987127
9,7.0,0.9775860351986144,7.0,30.599999999999795,19.00000000000012,158.9999999999999,36.999999999999886,28.600000000000136,162.0000000000001,31.30159279922902,37.8483311624666,214.19999999999857,258.9999999999992,133.00000000000085,200.20000000000095,219.11114959460315,264.9383181372662,5.171239401617577
9,8.0,0.9940276195543012,8.0,32.799999999999955,30.599999999999795,191.79999999999984,29.59999999999991,36.999999999999886,191.6,32.99707106197583,29.77784461690497,262.39999999999964,236.79999999999927,244.7999999999984,295.9999999999991,263.97656849580665,238.22275693523977,4.761772450000584
9,9.0,0.1304595570780637,9.0,0.6000000000000227,32.799999999999955,192.39999999999984,8.600000000000023,29.59999999999991,200.20000000000005,4.599126452966553,65.92081249251828,5.400000000000205,77.4000000000002,295.1999999999996,266.3999999999992,41.39213807669898,593.2873124326645,4.726879965548776
10,1.0,0.9905411163740394,1.0,17.999999999999886,0.0,17.999999999999886,42.5999999999998,0.0,42.5999999999998,18.17188575259796,43.00679628114858,17.999999999999886,42.5999999999998,0.0,0.0,18.17188575259796,43.00679628114858,4.862662020834114
10,2.0,0.9962076385139802,2.0,19.399999999999864,17.999999999999886,37.39999999999975,16.399999999999864,42.5999999999998,58.99999999999966,19.473851885876314,16.46243149115315,38.79999999999973,32.79999999999973,35.99999999999977,85.1999999999996,38.94770377175263,32.9248629823063,5.019033991205271
10,3.0,0.9901278772464162,3.0,19.000000000000227,19.399999999999864,56.39999999999998,18.400000000000205,16.399999999999864,77.39999999999986,19.18944051231035,18.58345818034264,57.00000000000068,55.200000000000614,58.19999999999959,49.19999999999959,57.56832153693105,55.75037454102792,4.932022868514794
10,4.0,0.9823009998631788,4.0,18.000000000000114,19.000000000000227,74.40000000000009,26.40000000000009,18.400000000000205,103.79999999999995,18.324322180784986,26.87567253181789,72.00000000000045,105.60000000000036,76.00000000000091,73.60000000000082,73.29728872313993,107.50269012727156,4.784684124982715
10,5.0,0.9630354410639672,5.0,11.79999999999984,18.000000000000114,86.19999999999993,16.79999999999984,26.40000000000009,120.5999999999998,12.252923928701035,17.444840847642222,58.9999999999992,83.9999999999992,90.00000000000057,132.00000000000045,61.26461964350519,87.22420423821112,5.07077219083256
11,1.0,0.9966738701366926,1.0,32.79999999999984,0.0,32.79999999999984,4.199999999999818,0.0,4.199999999999818,32.909461141487895,4.214016365678166,32.79999999999984,4.199999999999818,0.0,0.0,32.909461141487895,4.214016365678166,4.805172535908954
11,2.0,0.982554043703776,2.0,22.0,32.79999999999984,54.79999999999984,25.0,4.199999999999818,29.19999999999981,22.390625880557305,25.443893046087847,44.0,50.0,65.59999999999968,8.399999999999636,44.78125176111461,50.887786092175695,4.919152655576984
11,3.0,0.9973252399807784,3.0,18.40000000000009,22.0,73.19999999999993,21.600000000000023,25.0,50.79999999999984,18.449347577280523,21.65792976463357,55.20000000000027,64.80000000000007,66.0,75.0,55.34804273184157,64.97378929390071,4.779450549911417
11,4.0,0.9827805811302426,4.0,17.40000000000009,18.40000000000009,90.60000000000002,18.20000000000016,21.600000000000023,69.0,17.7048675300333,18.518884427965933,69.60000000000036,72.80000000000064,73.60000000000036,86.40000000000009,70.8194701201332,74.07553771186373,4.918018758342558
11,5.0,0.9702612211628274,5.0,11.999999999999886,17.40000000000009,102.59999999999992,19.399999999999864,18.20000000000016,88.39999999999986,12.36780336909504,19.9946154467037,59.99999999999943,96.99999999999932,87.00000000000045,91.0000000000008,61.83901684547521,99.97307723351851,4.844056319562271
12,1.0,0.9965526273653316,1.0,49.60000000000008,0.0,49.60000000000008,19.200000000000045,0.0,19.200000000000045,49.77158118696821,19.26641852398771,49.60000000000008,19.200000000000045,0.0,0.0,49.77158118696821,19.26641852398771,4.549015484830421
12,2.0,0.9991711191890232,2.0,25.999999999999886,49.60000000000008,75.59999999999997,17.799999999999955,19.200000000000045,37.0,26.02156877903234,17.81476631795294,51.99999999999977,35.59999999999991,99.20000000000016,38.40000000000009,52.04313755806468,35.62953263590588,4.80398192843676
12,3.0,0.9741081266760392,3.0,25.200000000000045,25.999999999999886,100.8,24.600000000000023,17.799999999999955,61.60000000000002,25.86981805191412,25.253870003059,75.60000000000014,73.80000000000007,77.99999999999966,53.399999999999864,77.60945415574236,75.76161000917699,4.705158706531991
12,4.0,0.9889118309247436,4.0,13.60000000000008,25.200000000000045,114.40000000000008,23.60000000000008,24.600000000000023,85.2000000000001,13.752489933589482,23.86461488475816,54.40000000000032,94.40000000000032,100.80000000000018,98.40000000000009,55.00995973435793,95.45845953903265,4.449334978514218
12,5.0,0.9811383791761852,5.0,23.59999999999991,13.60000000000008,138.0,19.999999999999886,23.60000000000008,105.2,24.053691610571484,20.38448441573851,117.99999999999956,99.99999999999943,68.0000000000004,118.0000000000004,120.26845805285744,101.92242207869255,4.654457274926986
13,1.0,0.9908267449383636,1.0,23.600000000000023,0.0,23.600000000000023,40.200000000000045,0.0,40.200000000000045,23.818493112504857,40.57217894587693,23.600000000000023,40.200000000000045,0.0,0.0,23.818493112504857,40.57217894587693,4.979007034817395
13,2.0,0.992323742866222,2.0,39.39999999999998,23.600000000000023,63.0,43.60000000000002,40.200000000000045,83.80000000000007,39.70478413244175,43.93727381153457,78.79999999999995,87.20000000000005,47.200000000000045,80.40000000000009,79.40956826488349,87.87454762306913,4.333263242880701
13,3.0,0.9929443549790364,3.0,50.20000000000016,39.39999999999998,113.20000000000016,20.600000000000136,43.60000000000002,104.4000000000002,50.55671020060334,20.746379086303435,150.60000000000048,61.80000000000041,118.19999999999992,130.80000000000007,151.67013060181003,62.239137258910304,4.884463037309272
13,4.0,0.9874219937248688,4.0,25.600000000000023,50.20000000000016,138.80000000000018,28.600000000000023,20.600000000000136,133.00000000000023,25.926098631273856,28.964313314626256,102.40000000000008,114.40000000000009,200.80000000000064,82.40000000000055,103.70439452509542,115.85725325850503,4.489806143176327
13,5.0,0.9951468677022756,5.0,13.999999999999886,25.600000000000023,152.80000000000007,26.999999999999886,28.600000000000023,160.0000000000001,14.06827520074992,27.131673601446384,69.99999999999943,134.99999999999943,128.0000000000001,143.0000000000001,70.3413760037496,135.65836800723193,4.67267712024912
13,6.0,0.9984745353013044,6.0,26.799999999999955,13.999999999999886,179.60000000000002,15.0,26.999999999999886,175.0000000000001,26.84094491394581,15.022916929447309,160.79999999999973,90.0,83.99999999999932,161.99999999999932,161.04566948367489,90.13750157668386,4.807333417423138
13,7.0,0.9926379126235396,7.0,11.400000000000093,26.799999999999955,191.0000000000001,27.00000000000012,15.0,202.00000000000023,11.484550262512055,27.200250621738984,79.80000000000065,189.00000000000085,187.59999999999968,105.0,80.3918518375844,190.4017543521729,4.566955659946278
13,8.0,0.9868167185143646,8.0,28.800000000000185,11.400000000000093,219.8000000000003,20.400000000000205,27.00000000000012,222.40000000000043,29.184750784682777,20.67253180581704,230.40000000000148,163.20000000000164,91.20000000000074,216.00000000000097,233.4780062774622,165.38025444653633,4.7458998671850745
