run_id,segment_km,segment_distance_km,cum_distance_km,elevation_gain_m,prev_km_elevation_gain,cum_elevation_gain_m,elevation_loss_m,cum_elevation_loss_m,uphill_gradient,downhill_gradient,cum_dist_elev_gain,cum_dist_prev_elev_gain,cum_dist_up_grad,avg_pace_min/km
3,6.0,0.0670071614819178,6.0,1.3999999999999773,21.60000000000025,127.6000000000007,0.599999999999909,102.80000000000052,20.89328915056003,8.95426677881023,8.399999999999864,129.6000000000015,125.35973490336018,5.472051920384852
4,1.0,0.9975089396418504,1.0,34.20000000000016,0.0,34.20000000000016,18.20000000000016,18.20000000000016,34.285407018286435,18.245450518503382,34.20000000000016,0.0,34.285407018286435,4.5780709176464125
4,2.0,0.9943517247827942,2.0,26.79999999999984,34.20000000000016,61.0,14.599999999999907,32.80000000000007,26.952233633279032,14.682933247980362,53.59999999999968,68.40000000000032,53.90446726655807,4.525561617528222
4,3.0,0.9894940577013748,3.0,16.0,26.79999999999984,77.0,28.799999999999955,61.60000000000002,16.169879824410966,29.10578368393969,48.0,80.39999999999952,48.509639473232895,4.648840449518152
4,4.0,0.976101016582648,4.0,20.59999999999991,16.0,97.59999999999992,16.999999999999886,78.59999999999991,21.104373061838395,17.416230196662713,82.39999999999964,64.0,84.41749224735358,4.951673291208059
4,5.0,0.9787201934821992,5.0,27.200000000000045,20.59999999999991,124.79999999999995,19.200000000000045,97.79999999999995,27.791395519515,19.61745566083413,136.00000000000023,102.99999999999956,138.956977597575,5.17682857716455
4,6.0,0.9936956522404286,6.0,16.000000000000114,27.200000000000045,140.80000000000007,28.600000000000136,126.40000000000008,16.101509515439492,28.781448258848027,96.00000000000068,163.20000000000027,96.60905709263696,4.967563078435855
4,7.0,0.9779919165778006,7.0,22.00000000000012,16.000000000000114,162.80000000000018,20.40000000000009,146.80000000000018,22.495073453145448,20.859068111098484,154.00000000000085,112.0000000000008,157.46551417201815,4.754640525323898
4,8.0,0.99453346957009,8.0,13.400000000000093,22.00000000000012,176.20000000000027,25.40000000000009,172.20000000000027,13.473654140360456,25.53961307202645,107.20000000000074,176.00000000000097,107.78923312288364,4.826383572666399
4,9.0,0.0794928381077433,9.0,3.0,13.400000000000093,179.20000000000027,2.0,174.20000000000027,37.73924886080742,25.15949924053828,27.0,120.60000000000085,339.6532397472668,4.822237354436503
5,1.0,0.9921831432632418,1.0,21.800000000000068,0.0,21.800000000000068,21.0,21.0,21.971750022179307,21.165447269071745,21.800000000000068,0.0,21.971750022179307,4.916824146457736
5,2.0,0.9849762026342868,2.0,25.399999999999977,21.800000000000068,47.200000000000045,21.600000000000023,42.60000000000002,25.787425048512343,21.9294638207822,50.79999999999996,43.600000000000136,51.57485009702469,4.916824146457736
5,3.0,0.9936124284659282,3.0,69.4000000000002,25.399999999999977,116.60000000000024,13.20000000000016,55.80000000000018,69.84614726201563,13.284857980671685,208.2000000000006,76.19999999999993,209.5384417860469,5.56890511310978
5,4.0,0.9863462487031858,4.0,67.20000000000016,69.4000000000002,183.8000000000004,2.400000000000091,58.20000000000027,68.13023326073619,2.4332226164549504,268.80000000000064,277.6000000000008,272.5209330429448,5.998569644732464
5,5.0,0.9800462934630564,5.0,23.999999999999886,67.20000000000016,207.8000000000003,57.19999999999993,115.4000000000002,24.488639118458728,58.36458989899352,119.99999999999945,336.0000000000008,122.44319559229363,4.999763820018682
5,6.0,0.986394181100021,6.0,14.399999999999975,23.999999999999886,222.20000000000027,23.19999999999993,138.60000000000014,14.598626265152111,23.52000898274504,86.39999999999985,143.99999999999932,87.59175759091268,5.018277778646048
5,7.0,0.990042446978748,7.0,9.20000000000016,14.399999999999975,231.40000000000043,51.600000000000136,190.20000000000027,9.292530868828136,52.11897748168748,64.40000000000111,100.79999999999984,65.04771608179695,4.966117040406255
5,8.0,0.9805920022171,8.0,18.0,9.20000000000016,249.40000000000043,33.0,223.20000000000027,18.356258218813064,33.653140067823955,144.0,73.60000000000127,146.8500657505045,4.725036837805585
5,9.0,0.9926259732483677,9.0,9.20000000000016,18.0,258.6000000000006,34.40000000000009,257.6000000000004,9.268345024151612,34.65555095987074,82.80000000000143,162.0,83.41510521736451,5.020353554748703
5,10.0,0.9789180036485003,10.0,21.20000000000016,9.20000000000016,279.80000000000075,14.20000000000016,271.8000000000005,21.656563594689423,14.505811464367495,212.0000000000016,92.0000000000016,216.56563594689425,5.209833694948831
5,11.0,0.5413076225594544,11.0,19.0,21.20000000000016,298.80000000000075,12.600000000000025,284.40000000000055,35.100189260521894,23.27696761487245,209.0,233.2000000000017,386.1020818657408,4.957131992056162
6,1.0,0.984309942601992,1.0,29.399999999999977,0.0,29.399999999999977,19.799999999999955,19.799999999999955,29.86864068677597,20.11561515640011,29.399999999999977,0.0,29.86864068677597,4.707189405285559
6,2.0,0.9944911538614812,2.0,19.00000000000012,29.399999999999977,48.40000000000009,10.400000000000093,30.200000000000045,19.1052478709595,10.45760936094628,38.00000000000024,58.79999999999996,38.210495741919,4.591963084774448
6,3.0,0.9799936176839452,3.0,17.399999999999977,19.00000000000012,65.80000000000007,23.999999999999886,54.19999999999993,17.75521767286815,24.48995541085253,52.19999999999993,57.00000000000036,53.265653018604446,4.676901206933666
6,4.0,0.974384787794611,4.0,20.00000000000012,17.399999999999977,85.80000000000018,11.800000000000068,66.0,20.52577200560308,12.110205483305812,80.00000000000048,69.59999999999991,82.10308802241231,4.977499711358716
6,5.0,0.9825885095500828,5.0,53.19999999999982,20.00000000000012,139.0,9.79999999999984,75.79999999999984,54.14270519442523,9.973656220025571,265.9999999999991,100.0000000000006,270.7135259721261,4.828931224398509
6,6.0,0.9845445048195688,6.0,7.600000000000023,53.19999999999982,146.60000000000002,58.0,133.79999999999984,7.719305691917732,58.91049080674041,45.600000000000136,319.1999999999989,46.3158341515064,4.828931224398509
6,7.0,0.9694395159363892,7.0,20.40000000000009,7.600000000000023,167.0000000000001,21.800000000000185,155.60000000000002,21.04308692254573,22.48722033879896,142.80000000000064,53.20000000000016,147.30160845782007,4.934122505531533
6,8.0,0.9860372723639834,8.0,18.40000000000009,20.40000000000009,185.4000000000002,27.600000000000136,183.20000000000016,18.66055220801832,27.99082831202748,147.20000000000073,163.20000000000073,149.28441766414656,4.884872815323612
6,9.0,0.9669101003190974,9.0,16.200000000000045,18.40000000000009,201.60000000000025,19.200000000000045,202.4000000000002,16.754401463645646,19.8570684013578,145.8000000000004,165.60000000000082,150.78961317281082,4.688474483653913
7,1.0,0.9873629640258008,1.0,9.600000000000025,0.0,9.600000000000025,19.399999999999977,19.399999999999977,9.72286823566654,19.648296226242728,9.600000000000025,0.0,9.72286823566654,4.30439479183153
7,2.0,0.9924372696425464,2.0,19.600000000000023,9.600000000000025,29.200000000000045,17.0,36.39999999999998,19.749359077435194,17.129546138591728,39.200000000000045,19.20000000000005,39.49871815487039,4.584672642976021
7,3.0,0.9879130682980172,3.0,18.399999999999864,19.600000000000023,47.59999999999991,12.79999999999984,49.19999999999982,18.62512056015161,12.956605607061926,55.19999999999959,58.80000000000007,55.87536168045483,4.521315498297708
7,4.0,0.9827922556994184,4.0,18.000000000000114,18.399999999999864,65.60000000000002,32.200000000000045,81.39999999999986,18.31516263545458,32.76379093675748,72.00000000000045,73.59999999999945,73.26065054181832,4.765333982002505
7,5.0,0.9859878282439212,5.0,38.0,18.000000000000114,103.60000000000002,20.399999999999977,101.79999999999984,38.5400295130208,20.689910580674297,190.0,90.00000000000057,192.700147565104,4.624285961994336
7,6.0,0.974454195189158,6.0,15.400000000000093,38.0,119.00000000000011,32.000000000000114,133.79999999999995,15.80371871354168,32.83889602813847,92.40000000000056,228.0,94.82231228125008,4.617969753956957
7,7.0,0.9981039574080324,7.0,28.200000000000045,15.400000000000093,147.20000000000016,26.00000000000012,159.80000000000007,28.25356997204217,26.04939075436521,197.40000000000032,107.80000000000064,197.7749898042952,4.775721638300265
7,8.0,0.9685006372957492,8.0,17.400000000000205,28.200000000000045,164.60000000000036,26.00000000000012,185.80000000000013,17.96591486876513,26.845619918844257,139.20000000000164,225.6000000000004,143.72731895012103,4.543104909342853
7,9.0,0.1583006959522652,9.0,7.800000000000068,17.400000000000205,172.40000000000043,4.600000000000023,190.4000000000002,49.2733146438732,29.05862145664306,70.20000000000061,156.60000000000184,443.4598317948588,4.316679274356374
8,1.0,0.9985228805459194,1.0,26.20000000000028,0.0,26.20000000000028,9.000000000000227,9.000000000000227,26.238757779567383,9.013313741072896,26.20000000000028,0.0,26.238757779567383,4.356434974851791
8,2.0,0.979410779832179,2.0,25.79999999999984,26.20000000000028,52.000000000000114,22.59999999999991,31.600000000000136,26.34236883161593,23.07509827885741,51.59999999999968,52.40000000000056,52.68473766323186,4.42442887352725
8,3.0,0.9888828930250352,3.0,11.800000000000068,25.79999999999984,63.80000000000018,24.600000000000023,56.20000000000016,11.932656620141705,24.87655532673598,35.400000000000205,77.39999999999952,35.79796986042511,4.247216763101261
8,4.0,0.9878385098366462,4.0,16.200000000000045,11.800000000000068,80.00000000000023,20.0,76.20000000000016,16.39944164829022,20.246224257148363,64.80000000000018,47.20000000000027,65.59776659316088,4.3529382152868985
8,5.0,0.9737297065553624,5.0,26.800000000000185,16.200000000000045,106.8000000000004,31.20000000000016,107.40000000000032,27.52303829243033,32.0417460717845,134.00000000000094,81.00000000000023,137.61519146215164,4.2977869979632946
9,1.0,0.9973409514712214,1.0,16.600000000000136,0.0,16.600000000000136,20.00000000000012,20.00000000000012,16.6442578894537,20.05332275837791,16.600000000000136,0.0,16.6442578894537,4.378308802245816
9,2.0,0.9893714509465809,2.0,26.00000000000012,16.600000000000136,42.60000000000025,20.20000000000016,40.20000000000027,26.279310945474148,20.417003119176133,52.00000000000024,33.20000000000027,52.558621890948295,4.514650854735282
9,3.0,0.9952842348663004,3.0,23.399999999999864,26.00000000000012,66.00000000000011,16.79999999999984,57.000000000000114,23.5108717492579,16.879600230236377,70.19999999999959,78.00000000000037,70.53261524777369,4.588304030838106
9,4.0,0.9977075728417176,4.0,13.0,23.399999999999864,79.00000000000011,27.800000000000068,84.80000000000018,13.029870027920897,27.86387590586168,52.0,93.59999999999944,52.11948011168358,4.811028933386176
9,5.0,0.9782493072467108,5.0,30.399999999999864,13.0,109.39999999999998,11.599999999999907,96.40000000000008,31.07592284993369,11.85791792957992,151.99999999999932,65.0,155.37961424966846,4.889687422111299
9,6.0,0.982338261534669,6.0,19.00000000000012,30.399999999999864,128.4000000000001,28.600000000000136,125.00000000000024,19.34160639362368,29.11420751882296,114.00000000000072,182.3999999999992,116.04963836174208,4.988098490987127
9,7.0,0.9775860351986144,7.0,30.599999999999795,19.00000000000012,158.9999999999999,36.999999999999886,162.0000000000001,31.30159279922902,37.8483311624666,214.19999999999857,133.00000000000085,219.11114959460315,5.171239401617577
9,8.0,0.9940276195543012,8.0,32.799999999999955,30.599999999999795,191.79999999999984,29.59999999999991,191.6,32.99707106197583,29.77784461690497,262.39999999999964,244.7999999999984,263.97656849580665,4.761772450000584
9,9.0,0.1304595570780637,9.0,0.6000000000000227,32.799999999999955,192.39999999999984,8.600000000000023,200.20000000000005,4.599126452966553,65.92081249251828,5.400000000000205,295.1999999999996,41.39213807669898,4.726879965548776
10,1.0,0.9905411163740394,1.0,17.999999999999886,0.0,17.999999999999886,42.5999999999998,42.5999999999998,18.17188575259796,43.00679628114858,17.999999999999886,0.0,18.17188575259796,4.862662020834114
10,2.0,0.9962076385139802,2.0,19.399999999999864,17.999999999999886,37.39999999999975,16.399999999999864,58.99999999999966,19.473851885876314,16.46243149115315,38.79999999999973,35.99999999999977,38.94770377175263,5.019033991205271
10,3.0,0.9901278772464162,3.0,19.000000000000227,19.399999999999864,56.39999999999998,18.400000000000205,77.39999999999986,19.18944051231035,18.58345818034264,57.00000000000068,58.19999999999959,57.56832153693105,4.932022868514794
10,4.0,0.9823009998631788,4.0,18.000000000000114,19.000000000000227,74.40000000000009,26.40000000000009,103.79999999999995,18.324322180784986,26.87567253181789,72.00000000000045,76.00000000000091,73.29728872313993,4.784684124982715
10,5.0,0.9630354410639672,5.0,11.79999999999984,18.000000000000114,86.19999999999993,16.79999999999984,120.5999999999998,12.252923928701035,17.444840847642222,58.9999999999992,90.00000000000057,61.26461964350519,5.07077219083256
11,1.0,0.9966738701366926,1.0,32.79999999999984,0.0,32.79999999999984,4.199999999999818,4.199999999999818,32.909461141487895,4.214016365678166,32.79999999999984,0.0,32.909461141487895,4.805172535908954
11,2.0,0.982554043703776,2.0,22.0,32.79999999999984,54.79999999999984,25.0,29.19999999999981,22.390625880557305,25.443893046087847,44.0,65.59999999999968,44.78125176111461,4.919152655576984
11,3.0,0.9973252399807784,3.0,18.40000000000009,22.0,73.19999999999993,21.600000000000023,50.79999999999984,18.449347577280523,21.65792976463357,55.20000000000027,66.0,55.34804273184157,4.779450549911417
11,4.0,0.9827805811302426,4.0,17.40000000000009,18.40000000000009,90.60000000000002,18.20000000000016,69.0,17.7048675300333,18.518884427965933,69.60000000000036,73.60000000000036,70.8194701201332,4.918018758342558
11,5.0,0.9702612211628274,5.0,11.999999999999886,17.40000000000009,102.59999999999992,19.399999999999864,88.39999999999986,12.36780336909504,19.9946154467037,59.99999999999943,87.00000000000045,61.83901684547521,4.844056319562271
12,1.0,0.9965526273653316,1.0,49.60000000000008,0.0,49.60000000000008,19.200000000000045,19.200000000000045,49.77158118696821,19.26641852398771,49.60000000000008,0.0,49.77158118696821,4.549015484830421
12,2.0,0.9991711191890232,2.0,25.999999999999886,49.60000000000008,75.59999999999997,17.799999999999955,37.0,26.02156877903234,17.81476631795294,51.99999999999977,99.20000000000016,52.04313755806468,4.80398192843676
12,3.0,0.9741081266760392,3.0,25.200000000000045,25.999999999999886,100.8,24.600000000000023,61.60000000000002,25.86981805191412,25.253870003059,75.60000000000014,77.99999999999966,77.60945415574236,4.705158706531991
12,4.0,0.9889118309247436,4.0,13.60000000000008,25.200000000000045,114.40000000000008,23.60000000000008,85.2000000000001,13.752489933589482,23.86461488475816,54.40000000000032,100.80000000000018,55.00995973435793,4.449334978514218
12,5.0,0.9811383791761852,5.0,23.59999999999991,13.60000000000008,138.0,19.999999999999886,105.2,24.053691610571484,20.38448441573851,117.99999999999956,68.0000000000004,120.26845805285744,4.654457274926986
13,1.0,0.9908267449383636,1.0,23.600000000000023,0.0,23.600000000000023,40.200000000000045,40.200000000000045,23.818493112504857,40.57217894587693,23.600000000000023,0.0,23.818493112504857,4.979007034817395
13,2.0,0.992323742866222,2.0,39.39999999999998,23.600000000000023,63.0,43.60000000000002,83.80000000000007,39.70478413244175,43.93727381153457,78.79999999999995,47.200000000000045,79.40956826488349,4.333263242880701
13,3.0,0.9929443549790364,3.0,50.20000000000016,39.39999999999998,113.20000000000016,20.600000000000136,104.4000000000002,50.55671020060334,20.746379086303435,150.60000000000048,118.19999999999992,151.67013060181003,4.884463037309272
13,4.0,0.9874219937248688,4.0,25.600000000000023,50.20000000000016,138.80000000000018,28.600000000000023,133.00000000000023,25.926098631273856,28.964313314626256,102.40000000000008,200.80000000000064,103.70439452509542,4.489806143176327
13,5.0,0.9951468677022756,5.0,13.999999999999886,25.600000000000023,152.80000000000007,26.999999999999886,160.0000000000001,14.06827520074992,27.131673601446384,69.99999999999943,128.0000000000001,70.3413760037496,4.67267712024912
13,6.0,0.9984745353013044,6.0,26.799999999999955,13.999999999999886,179.60000000000002,15.0,175.0000000000001,26.84094491394581,15.022916929447309,160.79999999999973,83.99999999999932,161.04566948367489,4.807333417423138
13,7.0,0.9926379126235396,7.0,11.400000000000093,26.799999999999955,191.0000000000001,27.00000000000012,202.00000000000023,11.484550262512055,27.200250621738984,79.80000000000065,187.59999999999968,80.3918518375844,4.566955659946278
13,8.0,0.9868167185143646,8.0,28.800000000000185,11.400000000000093,219.8000000000003,20.400000000000205,222.40000000000043,29.184750784682777,20.67253180581704,230.40000000000148,91.20000000000074,233.4780062774622,4.7458998671850745
13,9.0,0.9820609077018468,9.0,16.600000000000136,28.800000000000185,236.40000000000043,40.600000000000136,263.00000000000057,16.90322857759031,41.34163134037128,149.40000000000123,259.2000000000017,152.12905719831278,4.633113857110559
13,10.0,0.9772017569577952,10.0,13.800000000000182,16.600000000000136,250.2000000000006,39.000000000000114,302.0000000000007,14.121955780106314,39.90987503073482,138.00000000000182,166.00000000000136,141.21955780106313,4.519708069719957
13,11.0,0.9851249683619728,11.0,28.20000000000016,13.800000000000182,278.4000000000008,33.40000000000009,335.4000000000008,28.62580982683853,33.90432795093632,310.2000000000017,151.800000000002,314.88390809522383,4.770968304473063
13,12.0,0.9732884979435924,12.0,43.600000000000136,28.20000000000016,322.0000000000009,29.00000000000012,364.4000000000009,44.79658404688864,29.79589305871036,523.2000000000016,338.4000000000019,537.5590085626636,5.325587782332693
13,13.0,0.9841356695636492,13.0,44.19999999999993,43.600000000000136,366.2000000000008,34.59999999999991,399.0000000000008,44.91250684938342,35.15775423051277,574.5999999999991,566.8000000000018,583.8625890419844,5.334630338444872
13,14.0,0.9691912332384672,14.0,22.00000000000012,44.19999999999993,388.20000000000095,29.800000000000068,428.80000000000086,22.69933862947672,30.74728596174564,308.0000000000017,618.799999999999,317.7907408126741,4.797814755775736
13,15.0,0.992620492950424,15.0,14.599999999999795,22.00000000000012,402.8000000000008,44.5999999999998,473.4000000000007,14.708541787811937,44.93157285865881,218.99999999999693,330.0000000000018,220.6281268171791,4.516664087809893
13,16.0,0.972247449152885,16.0,8.600000000000023,14.599999999999795,411.4000000000008,75.60000000000002,549.0000000000007,8.845484765728278,77.75798235919258,137.60000000000036,233.59999999999675,141.52775625165245,4.405599970527445
13,17.0,0.9874262926387408,17.0,1.0,8.600000000000023,412.4000000000008,105.79999999999995,654.8000000000006,1.0127338186708177,107.14723801537244,17.0,146.2000000000004,17.216474917403897,4.757263189765192
13,18.0,0.9901189076106292,18.0,17.399999999999864,1.0,429.80000000000064,27.19999999999993,682.0000000000006,17.57364682792476,27.47144791491701,313.19999999999754,18.0,316.3256429026457,4.7637375979911365
13,19.0,0.9709516185682076,19.0,18.80000000000001,17.399999999999864,448.6000000000007,24.40000000000004,706.4000000000005,19.362447768224555,25.12998540131275,357.2000000000002,330.5999999999974,367.88650759626654,4.840611942056136
13,20.0,0.9843102934112054,20.0,20.999999999999943,18.80000000000001,469.6000000000006,14.39999999999992,720.8000000000005,21.33473574397233,14.629533081580991,419.99999999999886,376.0000000000002,426.6947148794468,5.130495976526695
13,21.0,0.916053136020615,21.0,10.0,20.999999999999943,479.6000000000006,23.399999999999977,744.2000000000005,10.916397321055577,25.54436973127002,210.0,440.9999999999988,229.24434374216708,5.13070674089612
14,1.0,0.9797757240314836,1.0,19.799999999999955,0.0,19.799999999999955,19.0,19.0,20.20870645633971,19.39219306416441,19.799999999999955,0.0,20.20870645633971,4.3377273959315135
14,2.0,0.9976977473812432,2.0,19.799999999999955,19.799999999999955,39.59999999999991,8.199999999999932,27.19999999999993,19.845689791293,8.218922034777858,39.59999999999991,39.59999999999991,39.69137958258599,4.660730178258215
14,3.0,0.9760686487430084,3.0,18.59999999999991,19.799999999999955,58.19999999999982,19.79999999999984,46.99999999999977,19.0560367080258,20.285458431124177,55.79999999999973,59.39999999999986,57.1681101240774,4.593256159909467
14,4.0,0.9888800466096356,4.0,4.2000000000000455,18.59999999999991,62.39999999999986,22.799999999999955,69.79999999999973,4.247228988389137,23.056385936969303,16.800000000000182,74.39999999999964,16.98891595355655,4.870830070017648
14,5.0,0.971903934015617,5.0,23.600000000000136,4.2000000000000455,86.0,18.200000000000045,87.99999999999977,24.282235284810483,18.72613060099785,118.00000000000068,21.000000000000227,121.4111764240524,5.075947488915157
15,1.0,0.9960083675564853,1.0,63.79999999999984,0.0,63.79999999999984,4.199999999999818,4.199999999999818,64.0556867574525,4.21683204359388,63.79999999999984,0.0,64.0556867574525,5.120438910078505
15,2.0,0.9899058784039914,2.0,39.79999999999996,63.79999999999984,103.5999999999998,17.399999999999977,21.599999999999795,40.20584266472772,17.5774287026699,79.59999999999992,127.59999999999968,80.41168532945544,4.764762761355928
15,3.0,0.9950099796724992,3.0,25.600000000000023,39.79999999999996,129.19999999999982,44.0,65.5999999999998,25.72838516496698,44.22066200228696,76.80000000000007,119.39999999999988,77.18515549490094,4.556068206296231
15,4.0,0.9794318783884391,4.0,11.399999999999864,25.600000000000023,140.59999999999968,60.19999999999982,125.7999999999996,11.639400607173892,61.46420320630478,45.599999999999454,102.40000000000008,46.55760242869557,4.203116885923954
15,5.0,0.8007666922332515,5.0,18.200000000000045,11.399999999999864,158.79999999999973,26.600000000000023,152.39999999999964,22.72821806466777,33.21816486374515,91.00000000000024,56.99999999999932,113.64109032333889,4.349997779776147
16,1.0,0.9957588038865254,1.0,22.19999999999993,0.0,22.19999999999993,15.999999999999886,15.999999999999886,22.29455558248802,16.06814816755887,22.19999999999993,0.0,22.29455558248802,4.937608030656147
16,2.0,0.9902811928319132,2.0,34.39999999999998,22.19999999999993,56.59999999999991,25.600000000000023,41.59999999999991,34.73760811474778,25.851243248184435,68.79999999999995,44.39999999999986,69.47521622949556,5.049070946911018
16,3.0,0.9768421158542008,3.0,9.999999999999773,34.39999999999998,66.59999999999968,18.79999999999984,60.39999999999975,10.237068854525443,19.245689446508106,29.99999999999932,103.19999999999992,30.71120656357633,5.1697197715354655
16,4.0,0.9648471233227328,4.0,23.399999999999977,9.999999999999773,89.99999999999966,24.19999999999993,84.59999999999968,24.25254678628801,25.08169368496448,93.59999999999992,39.99999999999909,97.01018714515205,5.320359266507633
16,5.0,0.9702059653933076,5.0,16.000000000000114,23.399999999999977,105.99999999999976,27.40000000000009,111.99999999999976,16.491343663831156,28.241426024310748,80.00000000000057,116.99999999999989,82.45671831915578,5.205080343896672
17,1.0,0.9987214883444064,1.0,28.59999999999991,0.0,28.59999999999991,13.199999999999932,13.199999999999932,28.63661224252869,13.21689795809014,28.59999999999991,0.0,28.63661224252869,4.639264687309442
17,2.0,0.9903766063626924,2.0,19.19999999999981,28.59999999999991,47.79999999999973,19.399999999999864,32.599999999999795,19.38656454186121,19.58850792250565,38.39999999999962,57.19999999999982,38.77312908372242,4.796155290304253
