run_id,segment_km,segment_distance_km,cum_distance_km,elevation_gain_m,prev_km_elevation_gain,cum_elevation_gain_m,elevation_loss_m,prev_km_elevation_loss,cum_elevation_loss_m,uphill_gradient,downhill_gradient,cum_dist_elev_gain,cum_dist_elev_loss,cum_dist_prev_elev_gain,cum_dist_prev_elev_loss,cum_dist_up_grad,cum_dist_down_grad,predicted_pace
1,1,1.079631218618461,1.079631218618461,12.36999999999999,0.0,12.36999999999999,1.3499999999999943,0.0,1.3499999999999943,11.457616069892028,1.2504269760997724,13.355038174310351,1.4575021451349162,0.0,0.0,12.36999999999999,1.3499999999999943,5.147477933615226
1,2,1.0114099124843372,2.091041131102798,4.370000000000033,12.36999999999999,16.740000000000023,10.070000000000022,1.3499999999999943,11.420000000000016,4.320701177691599,9.956398365984937,9.137849742919297,21.05678419020522,25.866178791741596,2.822905526988765,9.034763877757433,20.819238500919187,5.201665576482134
1,3,0.4064730847072817,2.49751421581008,1.230093747437351,4.370000000000033,17.240000000000023,10.03756497908878,10.070000000000022,15.500000000000014,1.230093747437351,10.03756497908878,3.072176621003878,25.068961227391632,10.91413712309013,25.14996815320756,3.072176621003878,25.06896122739164,5.251670173494795
